R1/R38,1.0
R1/R66,1.0
R4/R20,1.0
R4/R21,1.0
R4/R31,1.0
R4/R91,1.0
R6/R66,1.0
R6/R74,1.0
R7/R31,1.0
R9/R66,1.0
R18/R100,1.0
R24/R45,1.0
R24/R72,1.0
R30/R86,1.0
R31/R50,1.0
R31/R52,1.0
R31/R91,1.0
R35/R49,1.0
R36/R64,1.0
R38/R69,1.0
R38/R88,1.0
R40/R54,1.0
R40/R78,1.0
R42/R54,1.0
R42/R78,1.0
R45/R72,1.0
R49/R87,1.0
R54/R78,1.0
R65/R66,1.0
R66/R70,1.0
R66/R74,1.0
R66/R95,1.0
R39/R49,0.9712643678160919
R49/R76,0.9659090909090908
R21/R49,0.9657142857142857
R24/R54,0.9411764705882353
R24/R78,0.9411764705882353
R54/R72,0.9411764705882353
R72/R78,0.9411764705882353
R86/R89,0.9411764705882353
R4/R98,0.9402985074626866
R16/R49,0.9315789473684211
R35/R87,0.9272727272727272
R6/R7,0.9171924290220821
R6/R31,0.9171924290220821
R6/R50,0.9171924290220821
R6/R52,0.9171924290220821
R6/R91,0.9171924290220821
R31/R74,0.9171924290220821
R74/R91,0.9171924290220821
R35/R76,0.9110047846889953
R76/R87,0.9110047846889953
R50/R91,0.9093851132686084
R47/R49,0.905940594059406
R1/R92,0.9019607843137255
R6/R92,0.9019607843137255
R9/R92,0.9019607843137255
R65/R92,0.9019607843137255
R66/R92,0.9019607843137255
R70/R92,0.9019607843137255
R74/R92,0.9019607843137255
R92/R95,0.9019607843137255
R30/R80,0.8959183673469387
R80/R86,0.8959183673469387
R17/R54,0.8911111111111112
R17/R78,0.8911111111111112
R4/R6,0.889589905362776
R4/R66,0.889589905362776
R7/R66,0.889589905362776
R19/R66,0.889589905362776
R20/R66,0.889589905362776
R21/R66,0.889589905362776
R31/R66,0.889589905362776
R50/R66,0.889589905362776
R52/R66,0.889589905362776
R66/R79,0.889589905362776
R66/R91,0.889589905362776
R66/R98,0.889589905362776
R39/R76,0.8881796690307329
R16/R35,0.8771498771498771
R16/R87,0.8771498771498771
R52/R91,0.8729166666666666
R24/R40,0.8708507986858502
R80/R89,0.8643724696356275
R40/R42,0.8634020618556701
R16/R76,0.8608819345661451
R16/R47,0.8569347790904678
R35/R47,0.8519612367328103
R47/R87,0.8519612367328103
R7/R91,0.8474747474747475
R47/R76,0.8356932941490782
R24/R58,0.823076923076923
R45/R58,0.823076923076923
R58/R72,0.823076923076923
R20/R31,0.8170731707317073
R20/R91,0.8170731707317073
R16/R39,0.817017293884279
R40/R72,0.8107521697203471
R4/R92,0.804416403785489
R7/R92,0.804416403785489
R19/R92,0.804416403785489
R20/R92,0.804416403785489
R21/R92,0.804416403785489
R31/R92,0.804416403785489
R50/R92,0.804416403785489
R52/R92,0.804416403785489
R79/R92,0.804416403785489
R91/R92,0.804416403785489
R92/R98,0.804416403785489
R7/R20,0.8
R20/R50,0.8
R20/R52,0.8
R17/R40,0.7973611111111112
R4/R52,0.7926008968609866
R24/R42,0.7911010558069381
R3/R75,0.7888888888888889
R17/R24,0.7880037789105685
R1/R4,0.7877457887058765
R4/R50,0.7874531835205992
R4/R9,0.7801631403191531
R19/R20,0.7794117647058824
R49/R98,0.7786552673525575
R4/R19,0.7783505154639175
R6/R95,0.7777777777777778
R20/R95,0.7765674290220821
R4/R7,0.7765486725663717
R4/R79,0.7765151515151515
R50/R79,0.7760021013326077
R20/R21,0.7753807106598984
R14/R48,0.7727272727272727
R20/R79,0.7706611570247934
R4/R49,0.7694610778443114
R16/R98,0.7684301185159724
R6/R65,0.7661290322580645
R20/R98,0.7654440154440154
R6/R70,0.7628205128205128
R24/R90,0.7623033626785972
R72/R90,0.7623033626785972
R49/R72,0.7610441767068273
R1/R69,0.7589821368385574
R79/R91,0.7577235772357724
R68/R80,0.7565396152797298
R6/R9,0.7559523809523809
R21/R31,0.755464480874317
R1/R6,0.7553191489361701
R31/R98,0.7540816326530613
R40/R90,0.7525939900282981
R42/R90,0.7525939900282981
R54/R90,0.7525939900282981
R78/R90,0.7525939900282981
R3/R100,0.75
R19/R31,0.75
R31/R79,0.75
R17/R45,0.7490854672430994
R4/R35,0.7414141414141414
R4/R87,0.7414141414141414
R21/R98,0.738617835193779
R30/R89,0.7355882352941177
R68/R86,0.7334218661557887
R13/R14,0.7272727272727273
R4/R76,0.7251461988304093
R17/R66,0.7219821162444113
R17/R92,0.7219821162444113
R35/R39,0.7212643678160919
R39/R87,0.7212643678160919
R6/R20,0.717192429022082
R20/R74,0.717192429022082
R21/R35,0.7157142857142857
R21/R87,0.7157142857142857
R1/R9,0.7135677259409511
R52/R74,0.7133134711999065
R39/R47,0.7123300970873786
R50/R74,0.7115547292177009
R58/R63,0.7108108108108109
R7/R74,0.7092877063045764
R17/R90,0.7037046172059984
R3/R61,0.7016806722689075
R20/R65,0.7005257623554153
R9/R91,0.7001594619891149
R9/R54,0.6987132352941177
R9/R78,0.6987132352941177
R76/R98,0.6972552307028627
R4/R72,0.6972418735839461
R50/R52,0.6964490674318509
R20/R70,0.6954943158145348
R31/R95,0.6949702067998598
R1/R98,0.6929295037303889
R4/R95,0.6929067147363678
R4/R70,0.6927026331037147
R19/R91,0.691358024691358
R4/R16,0.6912912912912913
R1/R20,0.6903405771702302
R21/R91,0.6896456797353234
R51/R68,0.6888823231597662
R4/R74,0.6887441531600131
R4/R65,0.6886978053661681
R69/R88,0.6884531590413944
R9/R20,0.6876005922873881
R91/R98,0.685131195335277
R52/R79,0.684113368355314
R47/R98,0.684085005112594
